jobName,tags,area,workYear,degree,companyName,companyType,companySize,logo,min_salary,max_salary
中级前端开发工程师,"双休,节日福利,五险一金,定期体检,带薪年假",广东省广州天河区,3-4年,本科,消费者报道杂志社有限公司,民营,50-150人,https://img01.51jobcdn.com/fansImg/CompLogo/8/7219/7218860/136702104313068174461_300.png?1668413923082,10000,15000
高级前端开发工程师,"html5,web,app,web前端开发,ts,three.js,GIS,nodejs,VUE3,计算机专业,五险一金,交通补贴,餐饮补贴,专业培训,绩效奖金,年终奖金,定期体检",江苏省南京建邺区奥体中心,5-7年,本科,南京和电科技有限公司,民营,50-150人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,15000,22000
高级前端开发工程师,"前端开发,五险一金,交通补贴,餐饮补贴,绩效奖金,定期体检",上海上海静安区,5-7年,本科,上海铁大电信科技股份有限公司,已上市,150-500人,https://img01.51jobcdn.com/fansImg/CompLogo/2/1197/1196871/46481627066626745647_300.png?1701225223803,14000,18000
高级前端开发工程师,"css,html,javascript,http协议,开源项目,前端工程化,Node,五险一金,年终奖金,员工旅游,带薪病假,带薪年假,绩效奖金,定期体检",广东省广州越秀区,5-7年,本科,广州威都国际运输代理有限公司,民营,150-500人,https://img01.51jobcdn.com/fansImg/CompLogo/3/2326/2325871/2325871_120.gif?635732439420748654,16000,22000
高级前端开发工程师,"五险一金,交通补贴,餐饮补贴,通讯补贴",上海上海宝山区,5-7年,大专,智照文化（上海）有限公司,民营,少于50人,https://img01.51jobcdn.com/fansImg/CompLogo/6/5674/5673164/5673164_300.jpg?637401918931125414,9000,15000
前端架构师,"五险一金,专业培训,弹性工作,年终奖金,绩效奖金,免费班车,通讯补贴,补充医疗保险,员工饭堂",广东省广州天河区,5-7年,本科,广东粤水信息科技有限公司,国企,50-150人,https://img01.51jobcdn.com/fansImg/CompLogo/8/7558/7557892/202118968278077495292_300.png?1675845684776,23833,30333
高级前端开发工程师,"团队管理,技术管理,项目管理,五险一金,工作餐,弹性工作,年终奖金,股票期权",广东省广州黄埔区,5-7年,本科,广东芯盾微电子科技有限公司,创业公司,50-150人,https://img01.51jobcdn.com/fansImg/CompLogo/8/7541/7540554/188493335420604946107_300.png?1673593151877,15000,25000
前端开发工程师,"五险一金,专业培训",广东省广州海珠区,2年,本科,深圳市览众科技股份有限公司,民营,50-150人,https://img01.51jobcdn.com/fansImg/CompLogo/9/8139/8138718/397176317125614648277_300.png?1694165672593,10833,17333
高级前端工程师,"css,html,js,http,https,数据可视化,web前端研发,前端页面开发,webpack,restful,五险一金,补充医疗保险,员工旅游,交通补贴,餐饮补贴,通讯补贴,绩效奖金,年终奖金,定期体检",广东省广州黄埔区,3-4年,本科,广州超视计生物科技有限公司,民营,50-150人,https://img01.51jobcdn.com/fansImg/CompLogo/7/6415/6414368/6414368_300.png?637833708865997490,16250,30333
前端开发工程师（希道科技）,"vue,html5,产品开发,前端框架,建模,mvvm,前端工程化,ts,体验优化,web系统开发,五险一金,定期体检,包住宿,节日福利,年终奖金,包吃,交通补贴,免费班车,专业培训,员工旅游",广东省中山西区,3-4年,本科,中山市银河机电设备有限公司,民营,50-150人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_build.png,8000,12000
前端开发工程师,"五险一金,员工旅游,专业培训,定期体检,餐饮补贴",江苏省常州常州火车站,2年,本科,南京指南者信息咨询有限公司,民营,150-500人,https://img01.51jobcdn.com/fansImg/CompLogo/8/7566/7565322/209167980003836499210_300.png?1675660766123,8000,12000
前端开发工程师,"年终奖金,五险一金",北京北京,5-7年,本科,美团,已上市,10000人以上,https://img01.51jobcdn.com/fansImg/CompLogo/5/4401/4400526/4400526_300.png?637439174362178773,25000,50000
高级前端工程师,"五险一金,弹性工作,年终奖金,法定节假日,节日福利",深圳深圳福田区,5-7年,本科,衍生（深圳）投资基金管理有限公司,民营,50-150人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_finance.png,15000,25000
中级前端开发工程师,"前端,javascript,css,前端框架,脚手架,数据可视化,echart,vue,app,html,五险一金,绩效奖金,餐饮补贴,免费班车",上海上海松江区,3-4年,大专,上海绿度信息科技股份有限公司,民营,少于50人,https://img01.51jobcdn.com/fansImg/CompLogo/4/3798/3797340/3797340_120.gif?636232125331946995,10000,15000
前端中、高级开发工程师,"五险一金,员工旅游,餐饮补贴,绩效奖金,年终奖金,股票期权,定期体检",上海上海浦东新区张江,3-4年,本科,上海岩易科技有限公司,民营,50-150人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_build.png,9000,18000
前端开发工程师,"javascript,前端性能优化,模块化开发,设计模式,前端开发,编程,绩效奖金,全勤奖,节日福利,专业培训,绩效奖金,全勤奖,节日福利,专业培训,包吃包住",广东省东莞虎门镇虎门工人文化宫,5-7年,大专,东莞市斯波阿斯体育用品科技有限公司,民营,150-500人,https://img01.51jobcdn.com/fansImg/CompLogo/5/4191/4190062/239598985651960688241_300.png?1678407543066,15000,25000
前端开发工程师 (MJ002418),"web,前端开发,html5,app,五险一金,补充医疗保险,交通补贴,餐饮补贴,绩效奖金,年终奖金,定期体检,补充公积金,企业年金",天津天津南开区,3-4年,本科,上海东证期货有限公司,国企,500-1000人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_finance.png,20000,30000
前端开发工程师,"计算机,jquery,css,javascript,vue,开发,html5,前端开发,web,app,五险一金,餐饮补贴,弹性工作,年终奖金,定期体检",广东省广州,5-7年,大专,广州熹熹服装有限公司,民营,150-500人,https://img01.51jobcdn.com/fansImg/CompLogo/8/7429/7428282/99912912237432908412_300.png?1664440306775,14083,16250
前端开发工程师,"Node.js,electron,typescript,nodejs,定期体检,年终奖金,弹性工作,五险一金,专业培训,双休",重庆重庆渝北区,3-4年,本科,重庆科斯迈生物科技有限公司,民营,150-500人,https://img01.51jobcdn.com/fansImg/CompLogo/4/3198/3197238/3197238_300.png?636524710806559263,8000,12000
前端工程师,"计算机,互联网,周末双休,五险一金,专业培训,绩效奖金",四川省成都青羊区,2年,本科,四川惠宜康科技有限公司,民营,少于50人,https://img01.51jobcdn.com/fansImg/CompLogo/3/2823/2822375/2822375_120.gif?636497921111343444,8000,12000
中高级前端开发工程师,"前端,html5,git,js,前端开发,webpack,es6,css3,组件,定期体检,五险一金,餐饮补贴,年终奖金",浙江省宁波海曙区,3-4年,本科,三生（中国）健康产业有限公司,合资,1000-5000人,https://img01.51jobcdn.com/fansImg/CompLogo/2/1990/1989909/1989909_300.png?636646688944457045,15000,30000
前端架构师,"html,react,javascript,架构设计,专业培训,节日福利,年终奖金,员工旅游,绩效奖金",四川省成都武侯区,8-9年,本科,广州华梦文化传播有限公司,民营,50-150人,https://img01.51jobcdn.com/fansImg/CompLogo/6/5737/5736637/222077180243104018112_300.png?1676951337054,20000,25000
前端开发工程师（国企-南方基金）,"计算机,css,javascript,开发,前端,git,web,react,项目开发,维护,五险一金,补充公积金,绩效奖金",深圳深圳,3-4年,本科,深圳市睿服科技有限公司,民营,1000-5000人,https://img01.51jobcdn.com/fansImg/CompLogo/6/5201/5200657/5200657_300.png?637734296059628483,12000,17000
Technology-前端开发工程师,"JavaScript,node.js,react.js,全栈开发,前端开发",广东省广州,5-7年,本科,埃森哲（中国）有限公司,外资（欧美）,10000人以上,https://img01.51jobcdn.com/fansImg/CompLogo/1/526/525720/21591448016526634908_300.jpeg?1656902741712,15167,21667
小程序开发工程师,"javascript,react,android,ios,node.js,应用开发,前端性能优化,reactnative,代码审查,移动应用开发,双休,五险一金",北京北京大兴区,3-4年,本科,北京光影耀森文化传媒有限公司,民营,50-150人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/home_logo_default.png,8000,15000
前端开发中级（汇合发展）,"年终奖金,定期体检,五险一金,带薪假期,css,html,javascript,html5,编程,前端开发,echarts,react,项目开发,webpack",四川省成都高新区,3-4年,本科,SZCP直通车项目组1,民营,500-1000人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/home_logo_default.png,16250,27083
Java前端开发工程师,"测试,vue,js,前端开发,运维,软件工程,react,项目开发,angular,Canvas/SVG/C,五险一金,交通补贴,餐饮补贴,通讯补贴,专业培训,定期体检",浙江省杭州滨江区,3-4年,本科,杭州辉电信息科技有限公司,民营,50-150人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_imnetwork.png,13000,16250
前端开发工程师,"css,html,javascript,vue,前端,软件工程,react,软件,技术文档,用户体验,五险一金,弹性工作",上海上海闵行区,1年,本科,上海时链节能科技有限公司,民营,50-150人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_newenergy.png,7000,9000
前端开发工程师—BoarDrop团队,"前端,前端开发,react,前端框架,web端,reactnative,threejs,3d项目开发,地铁周边,愉快团队氛围",深圳深圳南山区,0年,本科,深圳科创学院,事业单位,50-150人,https://img01.51jobcdn.com/fansImg/CompLogo/8/7445/7444883/99318098306678267461_300.png?1665565548686,6000,10000
移动端研发工程师,"react,android,ios,reactnative,saas产品,app应用,性能优化,五险一金",北京北京朝阳区,2年,大专,湖北天天数链技术有限公司,创业公司,少于50人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_internet.png,19000,25000
全栈开发-粤语至少可以听懂,"java,react,粤语,五险一金,定期体检,弹性工作",广东省广州天河区,5-7年,本科,中软国际科技服务有限公司,合资,10000人以上,https://img01.51jobcdn.com/fansImg/CompLogo/3/2556/2555714/2555714_120.gif?635699859442086377,17000,20000
APP开发工程师（卫星/通讯）,"java,linux,vue,bug,app,react,架构设计,编程语言,通讯,系统优化,五险一金,专业培训,员工旅游,绩效奖金,通讯补贴,年终奖金,定期体检",深圳深圳光明区,2年,本科,深圳市梦想电子股份有限公司,民营,50-150人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_elect.png,25000,37500
（外包）前端工程师 — 广告业务,"免费三餐,租房补贴,六险一金",北京北京,2年,本科,字节跳动,民营,10000人以上,https://img01.51jobcdn.com/fansImg/CompLogo/3/2759/2758227/369597024407452791094_300.png?1691407082649,13000,18000
技术工程师,"需求分析,前端,前端开发,react,npi,webpack,前端框架,vue.js,制程改善,gulp,五险一金",江苏省苏州吴中区,3-4年,大专,苏州恒富清洁科技有限公司,民营,50-150人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_elect.png,8000,11000
Flutter开发工程师,"计算机,react,android,ios,web前端开发,flutter,五险一金,补充医疗保险,交通补贴,餐饮补贴,年终奖金,绩效奖金,定期体检",江苏省苏州苏州工业园区,3-4年,本科,九识（苏州）智能科技有限公司,外资（非欧美）,少于50人,https://img01.51jobcdn.com/fansImg/CompLogo/7/6835/6834858/6834858_300.jpg?637726537028422016,20000,33333
Android前端开发工程师,"css,html,javascript,需求分析,vue,开发,研发,react,单元测试,android,五险一金,补充医疗保险,绩效奖金,年终奖金,定期体检",上海上海青浦区,5-7年,本科,上海荟力电子商务有限公司,民营,500-1000人,https://img01.51jobcdn.com/fansImg/CompLogo/5/5000/4999929/4999929_300.jpg?637667199065402554,21667,27083
Android前端开发工程师,"css,html,javascript,需求分析,vue,开发,研发,react,单元测试,android,五险一金,补充医疗保险,绩效奖金,年终奖金,定期体检",上海上海青浦区,5-7年,本科,上海荟力电子商务有限公司,民营,500-1000人,https://img01.51jobcdn.com/fansImg/CompLogo/5/5000/4999929/4999929_300.jpg?637667199065402554,20000,25000
移动及Web开发高级工程师,"五险一金,餐饮补贴",上海上海长宁区,3-4年,本科,宁波德业科技股份有限公司,已上市,5000-10000人,https://img01.51jobcdn.com/fansImg/CompLogo/1/500/499797/499797_120.gif?635821651373603797,23333,46666
前端技术专家 (MJ009784),"五险一金,年终奖金,定期体检,弹性工作",广东省广州,10年以上,本科,SHEIN,民营,10000人以上,https://img01.51jobcdn.com/fansImg/CompLogo/6/5331/5330295/5330295_300.png?636868615872774240,58333,93333
IT研发工程师-前端开发,五险一金,北京北京,3-4年,本科,中移数智科技有限公司,国企,150-500人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,10000,20000
IT研发工程师-前端开发-重庆,五险一金,重庆重庆,3-4年,本科,中移数智科技有限公司,国企,150-500人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,10000,20000
软件工程师,"vue,js,前端开发,研发,react,webpack,es6,编码习惯,联调测试,组件化,周末双休,带薪年假,五险一金,节日福利,专业培训,餐饮补贴,定期体检,员工旅游,年终奖金",江苏省无锡新吴区,3-4年,本科,无锡市尚沃医疗电子股份有限公司,民营,50-150人,https://img01.51jobcdn.com/fansImg/CompLogo/3/2951/2950484/2950484_300.png?636966206699212206,13000,26000
全栈开发工程师,"计算机,团队管理,前端,angular,粤语,英文技术文档,Node.JS,React,后端,五险一金,员工旅游,绩效奖金,年终奖金,周末双休,补充商业保险",广东省广州天河区天河体育中心,3-4年,大专,广州澳图美德信息科技有限公司,外资（非欧美）,1000-5000人,https://img01.51jobcdn.com/fansImg/CompLogo/2/1992/1991126/1991126_120.gif?635844975859326478,16000,22000
医药-高级前端开发工程师,"年终奖金,五险一金",北京北京,3-4年,本科,美团,已上市,10000人以上,https://img01.51jobcdn.com/fansImg/CompLogo/5/4401/4400526/4400526_300.png?637439174362178773,35000,55000
软件工程师(材料计算平台),"计算机,linux,javascript,html5,git,通信,前端开发,react,webpack,前端框架,五险一金,补充医疗保险,免费班车,餐饮补贴,专业培训,绩效奖金,年终奖金,定期体检",广东省东莞松山湖区,2年,本科,松山湖材料实验室,事业单位,1000-5000人,https://img01.51jobcdn.com/fansImg/CompLogo/6/5680/5679581/5679581_300.png?637723279931649910,10000,20000
软件开发工程师,"计算机,vue,前端,html5,react,es6,前端框架,web前端开发,web开发,兼容性,加班补贴,周末双休,专业培训,节日福利,包中餐",广东省广州番禺区大石,1年,本科,广州雅博企业咨询服务有限公司,外资（非欧美）,50-150人,https://img01.51jobcdn.com/fansImg/CompLogo/4/3921/3920934/3920934_300.png?636571530704371431,5000,9000
高级全栈开发工程师（互联网/自研),"react,golang,全栈,英语,互联网,自主研发,java,五险一金,补充医疗保险,年终奖金,定期体检,出国机会,员工旅游,专业培训,通讯补贴,餐饮补贴,交通补贴",上海上海静安区,5-7年,大专,大连隆基信息技术有限公司,外资（非欧美）,150-500人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,29167,40833
全栈开发工程师,"java,mysql,oracle,springboot,mybatis,springmvc,javascript,vue,react,webpack,五险一金,专业培训,年终奖金,绩效奖金,包餐",广东省广州珠江新城,5-7年,本科,广州美莱信息科技有限公司,民营,1000-5000人,https://img01.51jobcdn.com/fansImg/CompLogo/8/7242/7241115/10701457398297647370_300.jpeg?1655517484258,10000,15000
全栈工程师,"mysql,jquery,linux,redis,vue,数据结构,性能测试,react,设计模式,rabbitmq,五险一金,年终奖金,员工旅游,定期体检,弹性工作",四川省成都成华区,3-4年,本科,上海飞络信息科技有限公司,民营,50-150人,https://img01.51jobcdn.com/fansImg/CompLogo/5/4146/4145762/1650783980797_300.jpeg?1650783986826,15000,27000
软件开发,"css,html,javascript,开发,react,webpack,组件化,前端后端,物流平台,前端后端开发,绩效奖金,年终奖金,包住,五险一金,通讯补贴,专业培训,餐饮补贴,股票期权",深圳深圳宝安区,3-4年,本科,深圳保实安电商实业有限公司,民营,50-150人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_elect.png,14000,26000
云平台前端工程师 — 抖音/火山,"弹性工作,六险一金,弹性工作,免费三餐,用户过亿,大牛带队,晋升空间大",北京北京,2年,本科,字节跳动,民营,10000人以上,https://img01.51jobcdn.com/fansImg/CompLogo/3/2759/2758227/369597024407452791094_300.png?1691407082649,25000,40000
NodeJS Backend Senior developer,"Node.js,API,JavaScript,五险一金,弹性工作,绩效奖金,餐饮补贴,年终奖金,周末双休",四川省成都,5-7年,本科,友邦资讯科技（广州）有限公司,外资（非欧美）,1000-5000人,https://img01.51jobcdn.com/fansImg/CompLogo/1/6/5395/5395_300.jpg?636603488064571675,16250,21667
IT专员,"前端开发,react,五险一金,年终奖金,餐饮补贴,专业培训,包住",江苏省苏州吴江区,2年,本科,法兰泰克重工股份有限公司,已上市,500-1000人,https://img01.51jobcdn.com/fansImg/CompLogo/3/2923/2922917/2922917_300.jpg?637424376258860607,6000,9000
软件工程师,"jquery,javascript,c#,react,.net,web开发,django,.net开发,周末双休,专业培训,带薪年假,五险一金,节日福利,生日福利,年终双薪,每年多次调薪,员工旅游",深圳深圳宝安区,2年,大专,誉标检测(深圳)有限公司,外资（非欧美）,500-1000人,https://img01.51jobcdn.com/fansImg/CompLogo/3/2430/2429042/2429042_300.jpg?637499451584852229,13000,20000
全栈工程师、技术员（生物医学大数据课题组）,"数据库,html,react,php,连接数据库,更新数据,查询数据,vue前端框架,五险一金,五险一金",江苏省苏州苏州工业园区,1年,大专,苏州系统医学研究所,事业单位,50-150人,https://img01.51jobcdn.com/fansImg/CompLogo/6/5310/5309664/5309664_300.jpg?636795344489761268,5000,10000
Java全栈开发工程师,"开发,react,oracle,数据库,计算机软件,全栈,五险一金,绩效奖金,专业培训,定期体检,周末双休",广东省珠海,3-4年,大专,纬泓软件（珠海）有限公司,外资（非欧美）,150-500人,https://img01.51jobcdn.com/fansImg/CompLogo/3/2594/2593656/2593656_120.gif?635767243549262182,8000,15000
Java开发工程师（统本，保险项目）,"计算机,javascript,vue,开发,html5,mvc,前端开发,保险,react,设计模式,五险一金,年终奖金,绩效奖金,弹性工作,定期体检,做五休二",上海上海,5-7年,本科,上海复深蓝软件股份有限公司,已上市,1000-5000人,https://img01.51jobcdn.com/fansImg/CompLogo/1/103/102233/102233_120.gif?635700457649486530,15000,17000
软件系统前端开发工程师（MES、MRO方向）,"计算机,电子,机械,javascript,vue,开发,html5,ps,react,文档编写,五险一金,年终奖金,绩效奖金,补充医疗保险,补充公积金,定期体检",上海上海浦东新区,1年,本科,上海智能制造功能平台有限公司,国企,150-500人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/home_logo_default.png,12500,25000
开发工程师,"pcb行业,c#,uniapp,k8s,react,oracle,.netcore,绩效奖金,专业培训,包住宿,节日福利,全勤奖,带薪年假,五险一金",江苏省淮安,1年,大专,惠州市特创电子科技股份有限公司,民营,1000-5000人,https://img01.51jobcdn.com/fansImg/CompLogo/6/5576/5575816/5575816_300.png?637605768885966619,6000,12000
开发工程师（全栈）,"全栈开发,开发工程师,前端后端开发,软件产品开发,前端框架,后端,弹性工作,远程办公",浙江省杭州钱塘区,3-4年,本科,优华劳斯汽车系统(上海)有限公司,合资,150-500人,https://img01.51jobcdn.com/fansImg/CompLogo/4/3498/3497833/3497833_300.png?636594714348190280,10000,20000
移动端flutter实习生,"计算机,vue,调试,研发,软件工程,app,react,android,前端框架,数据结构算法,节日福利,员工旅游,实习证明,周末双休,专业培训,包住宿,下午茶",广东省广州南沙区,0年,本科,广州中科凯泽科技有限公司,民营,50-150人,https://img01.51jobcdn.com/fansImg/CompLogo/8/7082/7081594/7081594_300.png?637848526937845432,8000,15000
高级软件工程师,"计算机,mysql,数据库,数据分析,css,html,javascript,react,docker,php",广东省广州南沙区,0年,本科,香港科技大学（广州）,事业单位,150-500人,https://img01.51jobcdn.com/fansImg/CompLogo/7/6689/6688086/861547171821729643_300.png?1664249221929,18000,25000
React前端开发工程师(Node JS),"react,mongodb,安全,英语口语,性能调优,nodejs,http协议,听力,aws,restfulapi,弹性工作,五险一金,年假,大型企业,外企",深圳深圳,3-4年,本科,利优科技资讯服务（深圳）有限公司,外资（欧美）,10000人以上,https://img01.51jobcdn.com/fansImg/CompLogo/7/6114/6113386/6113386_300.jpg?637370620840115407,15000,20000
高级前端开发工程师,"javascript,css,js,html,git,小程序,app,vue,react,五险一金,定期体检,周末双休,年终奖金,通讯补贴,绩效奖金,员工旅游",云南省昆明五华区,3-4年,本科,云南酷联科技有限公司,民营,小于50人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,6000,12000
前端开发主管(A77437),"css,html,vue,开发,软件开发,解决方案,react,前端框架,h5,界面设计,五险一金,团建,带薪休假,弹性工作",上海上海长宁区,5-7年,本科,贝泰妮集团,已上市,1000-5000人,https://img01.51jobcdn.com/fansImg/CompLogo/3/2993/2992198/2992198_120.gif?635804381298465230,10000,15000
资深前端开发工程师,"下午茶,五险一金,股票期权,带薪休假,扁平管理,下午茶,健身瑜伽,六险一金,五险一金,股票期权,团队氛围好,晋升空间大,带薪休假,扁平管理,用户过亿",北京北京,5-7年,本科,字节跳动,民营,10000人以上,https://img01.51jobcdn.com/fansImg/CompLogo/3/2759/2758227/369597024407452791094_300.png?1691407082649,25000,38000
C#开发中高级(汇合发展),"年终奖金,定期体检,五险一金,带薪假期,前端开发,c#,react,设计模式,文档编写,单元测试,多线程,vs,框架,自动化脚本",四川省成都高新区,5-7年,本科,SZCP直通车项目组1,民营,500-1000人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/home_logo_default.png,16250,27083
高级软件工程师,"java,数据库,需求分析,项目管理,erp,前端,软件开发,react,自动化测试,docker,五险一金,通讯补贴,出国机会,专业培训,年终奖金,定期体检,节假日福利",江苏省无锡梁溪区南禅寺紫金广场,5-7年,本科,富勘（上海）软件技术有限公司,外资（欧美）,少于50人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,12000,17000
APP开发工程师,"计算机,编程,web,数据结构,app,android,架构设计,编码习惯,代码质量,flutter,团队氛围好,社保,餐补房补",深圳深圳宝安区宝安,5-7年,本科,深圳市裕同包装科技股份有限公司,民营,10000人以上,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/home_logo_default.png,15000,20000
ERP JavaScript 开发工程师/顾问,"javascript,erp,svn,git,react,crm,mes,版本控制,api接口,framework,五险一金,补充医疗保险,绩效奖金",上海上海黄浦区,3-4年,本科,NTT DATA（中国）有限公司上海分公司,外资（非欧美）,500-1000人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,15000,20000
IT FREELANCER(自由职业者),"技术支持,程序员,.NET开发,IOS开发,Android开发,Web前端开发,C#,后端开发,CSS",广东省中山,3-4年,本科,中山华定科技有限公司,外资（欧美）,50-150人,https://img01.51jobcdn.com/fansImg/CompLogo/5/4249/4248036/4248036_300.png?637305989583247223,17000,35000
全栈开发工程师/架构师,"java,css,html,javascript,数据库设计,大数据,系统开发,自动化测试,开发语言,通信行业,五险一金,年终奖金,交通补贴,专业培训,绩效奖金,通讯补贴",北京北京朝阳区,3-4年,本科,深圳市凯格玛电器实业有限公司,民营,50-150人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_electrical.png,25000,37500
APP开发工程师,"解决方案,项目开发,android,ios,用户体验,数据结构算法,技术架构,flutter,安卓,reactnative,节日福利,月度聚餐,半年旅游,带薪年假,五险一金,餐饮补贴,住宿补贴,交通补贴,弹性工作,定向培训",湖北省武汉东西湖区,2年,本科,星繁供应链管理（武汉）有限公司,民营,少于50人,https://img01.51jobcdn.com/fansImg/CompLogo/9/8308/8307651/161666043607896112343_300.png?1701493507442,8000,15000
Senior .Net Developer（基本无加班）,"sql,sqlserver,windows,c#,react,设计模式,计算机软件,vue.js,代码开发,多线程编程,年终奖金,五险一金,专业培训,周末双休,定期体检,不加班",深圳深圳南山区,5-7年,本科,深圳市网新新思软件有限公司,已上市,1000-5000人,https://img01.51jobcdn.com/fansImg/CompLogo/4/3750/3749227/3749227_300.png?637570202142235897,19500,27083
sharepoint开发,"css,html,javascript,c#,编程语言,服务,sharepoint,访问控制,客户端,定期体检,定期体检,六险一金",上海上海静安区,5-7年,本科,大连阿尔泰克信息技术有限公司,外资（欧美）,500-1000人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,15000,20000
C#全栈开发（英文流利/不外派/加班少）,"C#,全栈,.net,英文,英语,海外,留学,五险一金,专业培训,弹性工作,做五休二,周末双休",四川省成都武侯区,5-7年,大专,中软国际科技服务有限公司,合资,10000人以上,https://img01.51jobcdn.com/fansImg/CompLogo/3/2556/2555714/2555714_120.gif?635699859442086377,15000,25000
系统开发工程师,"带薪年假,节日福利,五险",广东省中山,2年,大专,中山伟立纺织品有限公司,外资（非欧美）,1000-5000人,https://img01.51jobcdn.com/fansImg/CompLogo/3/2543/2542015/2542015_120.gif?635962394733879620,4000,7000
高级开发工程师,"java,mysql,spring,mybatis,springmvc,redis,sql,springcloud,软件开发,前端开发,五险一金,专业培训,年终奖金,弹性工作,员工旅游,交通补贴,餐饮补贴,绩效奖金",广东省珠海香洲区新香洲,3-4年,大专,广东中贸科技有限公司,民营,少于50人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_internet.png,10000,15000
iOS中级开发工程师,"reactnative,app,app开发,交互实现,流媒体,ios软件开发,五险一金,补充医疗保险,专业培训,出国机会,定期体检,股票期权,年终奖金,员工旅游",深圳深圳,3-4年,大专,深圳市龙之源科技股份有限公司,已上市,500-1000人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_trade.png,19500,27083
前端gis开发,"jquery,css,html,vue,前端,js,前端开发,react,编码,less",北京北京海淀区,3-4年,本科,北京昊网科技有限公司,民营,少于50人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_internet.png,13000,15000
前端开发工程师（UI）,"react,angular,typescript,ui开发,五险一金,餐饮补贴,交通补贴,通讯补贴,绩效奖金,年终奖金,五险一金,餐饮补贴,交通补贴,通讯补贴,绩效奖金,年终奖金",广东省广州黄埔区,3-4年,本科,神州数码信息服务股份有限公司,已上市,10000人以上,https://img01.51jobcdn.com/fansImg/CompLogo/3/2684/2683268/2683268_300.png?637625649163238352,17000,30000
前端开发（基金，双休）,"计算机,jquery,css,html,vue,ajax,前端,html5,echarts,react,五险一金,员工旅游,专业培训,定期体检,绩效奖金",广东省广州海珠区,3-4年,本科,深圳市睿服科技有限公司,民营,1000-5000人,https://img01.51jobcdn.com/fansImg/CompLogo/6/5201/5200657/5200657_300.png?637734296059628483,12000,15000
低码前端架构师-技术平台（研发中心）,"javascript,vue,开发,前端,react,webpack,架构设计,数据可视化,gulp,设计规范,五险一金,补充医疗保险,交通补贴,餐饮补贴,年终奖金,定期体检,员工旅游,专业培训,弹性工作",浙江省杭州滨江区,10年以上,本科,恒生电子股份有限公司,民营,5000-10000人,https://img01.51jobcdn.com/fansImg/CompLogo/1/111/110868/110868_300.png?637188280238624601,30000,60000
Javascript开发工程师,"Javascript,react.js,跨境电商,外企,国际化团队,互联网软件,移动云服务,前沿技术,五险一金,员工旅游,国际团队,周末双休,下午茶,生日会,专业培训,弹性工作,绩效奖金",四川省成都,5-7年,本科,探谋网络科技（上海）有限公司,外资（欧美）,少于50人,https://img01.51jobcdn.com/fansImg/CompLogo/3/2569/2568718/357226972718936612423_300.png?1690170035906,12000,22000
