,index,jobName,tags,area,workYear,degree,companyName,companyType,companySize,logo,min_salary,max_salary
3765,3765,PEGA工程师,"PEGA,五险一金,补充医疗保险,绩效奖金,专业培训,出国机会,股票期权",辽宁省大连腾飞园区,8-9年,大专,印孚瑟斯技术（中国）有限公司,外资（非欧美）,1000-5000人,https://img01.51jobcdn.com/fansImg/CompLogo/3/2266/2265273/45537702535486164429_300.png?1660187782670,27083,37917
3766,3766,对日数据中级工程师(Datastage/Powercenter/BI),"大数据开发,datastage,日语,五险一金,出国机会",辽宁省大连,0年,,杭州优灿科技有限公司,合资,500-1000人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,10000,18000
3767,3767,Android开发工程师,"年终奖金,五险一金",辽宁省大连高新园区,0年,大专,汉恩（大连）网络科技有限公司,民营,,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,4000,6000
3768,3768,BI大数据架构师—上海北京大连,"BI,BAT,机器学习,bi,大数据,hadoop",上海上海黄浦区,10年以上,本科,大连凯沃企业管理咨询有限公司,民营,50-150人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_accounting.png,25000,50000
3769,3769,智能家居Android应用软件开发工程师,"android,智能家居,安卓开发,安卓,八险一金,绩效奖金,年终奖金,补充医疗保险,出国机会,员工旅游,透明上升空间,弹性工作,专业培训,定期体检",辽宁省大连高新园区,5-7年,本科,松下电器软件开发（大连）有限公司,外资（非欧美）,150-500人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,12500,16667
3770,3770,DevOps Engineer (DevOps工程师）,"devops,k8s",辽宁省大连沙河口区,5-7年,本科,大连隆基信息技术有限公司,民营,150-500人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,20000,30000
3771,3771,IT系统工程师,"年终奖金,五险一金",辽宁省大连高新园区,0年,大专,汉恩（大连）网络科技有限公司,民营,,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,4000,6000
3772,3772,项目经理PM（对日）,"PM,项目经理,N１,项目管理,五险一金,补充医疗保险,员工旅游,餐饮补贴,专业培训,出国机会,绩效奖金,定期体检,年终奖金,交通补贴",辽宁省大连大连软件园,8-9年,本科,大连共兴达信息技术有限公司,外资（非欧美）,150-500人,https://img01.51jobcdn.com/fansImg/CompLogo/4/3372/3371318/3371318_120.gif?635911518738349874,16250,21667
3773,3773,测试开发工程师-自动化,"计算机,java,mysql,oracle,数据库,sql,开发,自动化,c++,c#,绩效奖金,周末双休,带薪年假,交通补贴,通讯补贴,六险二金,采暖补助,免费早午餐,节假日礼物,运动健身",辽宁省大连高新园区,1年,本科,上外（大连）人力资源服务有限公司,国企,50-150人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_accounting.png,10000,15000
3774,3774,c++ 工程师,"java,sqlserver,c++,oracle数据库,接口开发,嵌入式开发,vc++,网络通信协议,技术文档整理,sql代码,五险一金,绩效奖金,年终奖金,周末双休,免费停车,节日福利,交通补贴,餐饮补贴",辽宁省大连高新园区,5-7年,本科,大连博涛文化科技股份有限公司,已上市,150-500人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_mech.png,10000,15000
3775,3775,测试经理/Test Manager(欧美方向）,"python,java,linux,jmeter,测试经理,员工旅游,定期体检,年终奖金,绩效奖金,补充医疗保险,专业培训,五险一金",辽宁省大连高新园区,5-7年,大专,大连隆基信息技术有限公司,民营,150-500人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,16000,30000
3776,3776,机械设备系统调试工程师（软件测试）(J10684),"java,调试,功能测试,系统软件,现场系统调试,搬运设备,mcs,mcp,五险一金,定期体检,交通补贴,年终奖金,员工旅游",辽宁省大连,2年,大专,善诚科技发展（上海）有限公司大连分公司,外资（非欧美）,150-500人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_compuserve.png,5000,10000
3777,3777,IT运维工程师,"软件开发,支付,数据库,java,linux,sql,运维,服务器,网络设备,数据查询,专业培训,绩效奖金,年终奖金,定期体检,生日礼,员工慰问金,补充养老保险,节假日福利,周末双休,六险一金",辽宁省大连,0年,本科,银联商务股份有限公司大连分公司,国企,50-150人,https://img01.51jobcdn.com/fansImg/CompLogo/3/2173/2172597/61297060800842154363_300.png?1661763429490,5092,10183
3778,3778,高级数据工程师(001301),"大数据,教育,补充医疗保险,专业培训,年终奖金,定期体检,七险二金",辽宁省大连,5-7年,本科,东软教育科技集团有限公司,已上市,1000-5000人,https://img01.51jobcdn.com/fansImg/CompLogo/6/5153/5152260/54493386841013583137_300.png?1660192971926,15000,25000
3779,3779,BA需求分析师,"java,英语口语,ba需求分析,财务,报销系统,五险一金,弹性工作,专业培训,晋升空间,年终奖金,补充医疗保险,定期体检",辽宁省大连高新园区,5-7年,本科,大连隆基信息技术有限公司,民营,150-500人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,23333,35000
3780,3780,C++开发工程师（大连）(J10772),"c++,acis,编程,软件设计,五险一金,定期体检,交通补贴,年终奖金,员工旅游",辽宁省大连,1年,大专,善诚科技发展（上海）有限公司大连分公司,外资（非欧美）,150-500人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_compuserve.png,7000,14000
3781,3781,AWS DevOps Manager,"五险一金,绩效奖金,年终奖金,餐饮补贴,定期体检,补充医疗保险",辽宁省大连,8-9年,本科,高知特信息技术（上海）有限公司 Cognizant Technology Solutions,外资（欧美）,1000-5000人,https://img01.51jobcdn.com/fansImg/CompLogo/1/552/551410/551410_300.jpg?637836553227086222,18667,29167
3782,3782,软件开发实习生,"年终奖金,五险一金",辽宁省大连高新园区,0年,大专,汉恩（大连）网络科技有限公司,民营,,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,4000,6000
3783,3783,Python开发工程师(欧美自研项目）,"爬虫,redis,数据库,python,linux,django,sql,go,员工旅游,定期体检,年终奖金,绩效奖金,补充医疗保险,专业培训,五险一金",辽宁省大连沙河口区,1年,大专,大连隆基信息技术有限公司,民营,150-500人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,16250,21667
3784,3784,SFDC System Engineer,"英语,日语,定期体检,绩效奖金,补充医疗保险,餐饮补贴,六险一金",辽宁省大连高新园区腾飞园区,5-7年,本科,乐天创研（北京）科技有限公司,外资（非欧美）,150-500人,https://img01.51jobcdn.com/fansImg/CompLogo/4/3087/3086885/3086885_300.png?637812087060619243,15000,25000
3785,3785,软件测试实习生+双休,"五险一金,免费班车,餐饮补贴",辽宁省沈阳皇姑区北行辽大,0年,大专,沈阳科朗节能科技有限公司,民营,,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_mech.png,2708,3792
3786,3786,c语言开发工程师（可实习）,"年终奖金,五险一金",辽宁省大连高新园区,0年,大专,汉恩（大连）网络科技有限公司,民营,,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,4000,6000
3787,3787,DBA/数据库管理员/数据库运维工程师,"五险一金,定期体检,专业培训,补充医疗保险,通讯补贴,年终奖金,绩效奖金,弹性工作,员工旅游,交通补贴",辽宁省大连沙河口区,3-4年,本科,大连隆基信息技术有限公司,民营,150-500人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,18667,25667
3788,3788,QA Automation Engineer - PSS（自动化测试工程师）,"计算机,测试,shell,jira,postman,测试流程,selenium,ui,英语,mysql,定期体检,绩效奖金,补充医疗保险,餐饮补贴,六险一金",辽宁省大连高新园区腾飞园区,5-7年,本科,乐天创研（北京）科技有限公司,外资（非欧美）,150-500人,https://img01.51jobcdn.com/fansImg/CompLogo/4/3087/3086885/3086885_300.png?637812087060619243,10000,15000
3789,3789,计算机科学与技术专业教师,"节日福利,定期体检,年终奖金,提供宿舍,寒暑假",辽宁省大连沙河口区,0年,硕士,大连东软信息学院,民营,10000人以上,https://img01.51jobcdn.com/fansImg/CompLogo/5/4397/4396139/4396139_120.gif?636287149993340341,7000,14000
3790,3790,C++开发工程师（CAD二次开发）,"c++,五险一金,免费班车,餐饮补贴,绩效奖金,年终奖金,定期体检,交通补贴",辽宁省大连甘井子区,1年,大专,大连豪森软件有限公司,民营,50-150人,https://img01.51jobcdn.com/fansImg/CompLogo/5/4582/4581059/249467095511528858091_300.png?1680580482843,7000,12000
3791,3791,英语云运维工程师（阿里云/AWS/Azure/腾讯云/华为云）,"运维,运维工程师,阿里云,腾讯云,aws,华为云,微软云,Azure,亚马逊云,补充医疗保险,定期体检,年终奖金,员工旅游,交通补贴,补充公积金,绩效奖金,六险一金",辽宁省大连高新园区,3-4年,大专,大连隆基信息技术有限公司,民营,150-500人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,15000,30000
3792,3792,c/c++开发工程师助理（双休）,"计算机,测试,开发,c++,软件开发,编程,五险一金,年终奖金,弹性工作,定期体检,绩效奖金,餐饮补贴,交通补贴,补充医疗保险,通讯补贴,五险一金,年终奖金,弹性工作,定期体检,绩效奖金,餐饮补贴,交通补贴,补充医疗保险,通讯补贴",辽宁省大连高新园区,0年,大专,大连高新园区思睿创联计算机软件开发有限公司,民营,150-500人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,4000,7000
3793,3793,电气工程师,"电气,钻井平台,西门子,java,英语,技术支持,五险一金,员工旅游,专业培训,绩效奖金,年终奖金,通讯补贴,高温补贴,生日福利,周末双休,餐饮补贴",辽宁省大连甘井子区,3-4年,本科,青岛贝森普智能工业有限公司,民营,少于50人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_instrumentation.png,10000,20000
3794,3794,QA Automation Engineer（自动化测试工程师）,"计算机,mysql,测试,英语,selenium,postman,测试流程,ui,api,定期体检,绩效奖金,补充医疗保险,餐饮补贴,六险一金",辽宁省大连高新园区腾飞园区,5-7年,本科,乐天创研（北京）科技有限公司,外资（非欧美）,150-500人,https://img01.51jobcdn.com/fansImg/CompLogo/4/3087/3086885/3086885_300.png?637812087060619243,10000,15000
3795,3795,二线技术技术支持（韩语/日语/粤语）-知名外企新项目,"韩语,粤语,日语,二线,二线技术支持,技术支持,TECH,售后,售后工程师,五险一金,补充医疗保险,员工旅游,交通补贴,餐饮补贴,通讯补贴,专业培训,定期体检,年终奖金,出国机会",辽宁省大连高新园区,3-4年,大专,大连隆基信息技术有限公司,民营,150-500人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,10000,18000
3796,3796,AI应用开发实习生,"年终奖金,五险一金",辽宁省大连高新园区,0年,大专,汉恩（大连）网络科技有限公司,民营,,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,3000,5000
3797,3797,SAP担当,"五险一金,五险一金",辽宁省大连,2年,大专,嘉信商务管理咨询（大连）有限公司,民营,,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,4000,6000
3798,3798,c++开发工程师,"计算机,五险一金,餐饮补贴,通讯补贴,交通补贴,年终奖金,五险一金,餐饮补贴,通讯补贴,交通补贴,年终奖金",辽宁省大连高新园区,0年,大专,大连高新园区思睿创联计算机软件开发有限公司,民营,150-500人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,5000,7000
3799,3799,系统集成工程师/System Integration Engineer,"linux,shell,CCNA,网络协议,python,TCP/IP,员工旅游,定期体检,年终奖金,绩效奖金,补充医疗保险,专业培训,五险一金,弹性工作,交通补贴,通讯补贴",辽宁省大连高新园区,2年,大专,大连隆基信息技术有限公司,民营,150-500人,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,17500,25667
3800,3800,软件开发助理,"年终奖金,五险一金",辽宁省大连高新园区,0年,大专,汉恩（大连）网络科技有限公司,民营,,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,4000,6000
3801,3801,初级运维工程师,"平台运维,初级运维,五险一金,通讯补贴,生日福利,定期体检,绩效奖金,免费班车,五险一金,通讯补贴,生日福利,节日礼物,定期体检,免费食堂,绩效奖金,免费班车",辽宁省大连中山区,0年,大专,北京迈捷映博科技有限公司,民营,,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,6700,13000
3802,3802,安卓APP开发（车载）,"android,车联网,五险一金,年终奖金,专业培训,定期体检",辽宁省大连甘井子区,3-4年,大专,南京普塔科技有限公司,民营,,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,10833,17333
3803,3803,通信工程师,"计算机,通信工程,python,天线,java,射频,c++,linux,verilog,五险一金,员工旅游,餐饮补贴,年终奖金,绩效奖金,定期体检,交通补贴,通讯补贴",辽宁省大连,0年,本科,山西飞马数据科技有限公司,民营,,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,9000,15000
3804,3804,软件实施工程师,"年终奖金,五险一金",辽宁省大连高新园区,0年,大专,汉恩（大连）网络科技有限公司,民营,,https://img04.51jobcdn.com/im/mkt/app/51job_phone/app/homelogo/new/home_logo_default_software.png,4000,6000
3805,3805,Application Support Leader,"计算机,java,mysql,管理,redis,sql,shell,docker,php,架构设计,五险一金,专业培训,弹性工作,定期体检,带薪年假,补充医疗保险,年底双薪,加班补贴,周末双休",辽宁省大连中山区,5-7年,本科,安永华明会计师事务所（特殊普通合伙）上海分所,合资,,https://img01.51jobcdn.com/fansImg/CompLogo/4/3045/3044624/3044624_120.gif?635700457592233796,20000,35000
